,vbias,rbias,ibias,ibias_meas,counts,vtrig,count_time,count_rate,att_db,delay,port,device
1120,0.69,100000,6.90E-06,6.80E-06,0,0.03,1,0,inf,0.1,6,I10
1121,0.696,100000,6.96E-06,6.86E-06,0,0.03,1,0,inf,0.1,6,I10
1122,0.702,100000,7.02E-06,6.92E-06,0,0.03,1,0,inf,0.1,6,I10
1123,0.708,100000,7.08E-06,6.98E-06,0,0.03,1,0,inf,0.1,6,I10
1124,0.714,100000,7.14E-06,7.04E-06,0,0.03,1,0,inf,0.1,6,I10
1125,0.72,100000,7.20E-06,7.10E-06,0,0.03,1,0,inf,0.1,6,I10
1126,0.726,100000,7.26E-06,7.16E-06,0,0.03,1,0,inf,0.1,6,I10
1127,0.732,100000,7.32E-06,7.22E-06,0,0.03,1,0,inf,0.1,6,I10
1128,0.738,100000,7.38E-06,7.28E-06,0,0.03,1,0,inf,0.1,6,I10
1129,0.744,100000,7.44E-06,7.34E-06,0,0.03,1,0,inf,0.1,6,I10
1130,0.75,100000,7.50E-06,7.40E-06,0,0.03,1,0,inf,0.1,6,I10
1131,0.756,100000,7.56E-06,7.46E-06,0,0.03,1,0,inf,0.1,6,I10
1132,0.762,100000,7.62E-06,7.52E-06,0,0.03,1,0,inf,0.1,6,I10
1133,0.768,100000,7.68E-06,7.58E-06,0,0.03,1,0,inf,0.1,6,I10
1134,0.774,100000,7.74E-06,7.64E-06,0,0.03,1,0,inf,0.1,6,I10
1135,0.78,100000,7.80E-06,7.70E-06,0,0.03,1,0,inf,0.1,6,I10
1136,0.786,100000,7.86E-06,7.76E-06,0,0.03,1,0,inf,0.1,6,I10
1137,0.792,100000,7.92E-06,7.82E-06,0,0.03,1,0,inf,0.1,6,I10
1138,0.798,100000,7.98E-06,7.88E-06,0,0.03,1,0,inf,0.1,6,I10
1139,0.804,100000,8.04E-06,7.94E-06,0,0.03,1,0,inf,0.1,6,I10
1140,0.81,100000,8.10E-06,8.00E-06,0,0.03,1,0,inf,0.1,6,I10
1141,0.816,100000,8.16E-06,8.06E-06,0,0.03,1,0,inf,0.1,6,I10
1142,0.822,100000,8.22E-06,8.12E-06,0,0.03,1,0,inf,0.1,6,I10
1143,0.828,100000,8.28E-06,8.18E-06,0,0.03,1,0,inf,0.1,6,I10
1144,0.834,100000,8.34E-06,8.24E-06,0,0.03,1,0,inf,0.1,6,I10
1145,0.84,100000,8.40E-06,8.30E-06,0,0.03,1,0,inf,0.1,6,I10
1146,0.846,100000,8.46E-06,8.36E-06,0,0.03,1,0,inf,0.1,6,I10
1147,0.852,100000,8.52E-06,8.42E-06,0,0.03,1,0,inf,0.1,6,I10
1148,0.858,100000,8.58E-06,8.48E-06,0,0.03,1,0,inf,0.1,6,I10
1149,0.864,100000,8.64E-06,8.54E-06,0,0.03,1,0,inf,0.1,6,I10
1150,0.87,100000,8.70E-06,8.60E-06,0,0.03,1,0,inf,0.1,6,I10
1151,0.876,100000,8.76E-06,8.66E-06,0,0.03,1,0,inf,0.1,6,I10
1152,0.882,100000,8.82E-06,8.72E-06,0,0.03,1,0,inf,0.1,6,I10
1153,0.888,100000,8.88E-06,8.78E-06,0,0.03,1,0,inf,0.1,6,I10
1154,0.894,100000,8.94E-06,8.84E-06,0,0.03,1,0,inf,0.1,6,I10
1155,0.9,100000,9.00E-06,8.90E-06,0,0.03,1,0,inf,0.1,6,I10
1156,0.906,100000,9.06E-06,8.96E-06,0,0.03,1,0,inf,0.1,6,I10
1157,0.912,100000,9.12E-06,9.02E-06,0,0.03,1,0,inf,0.1,6,I10
1158,0.918,100000,9.18E-06,9.08E-06,0,0.03,1,0,inf,0.1,6,I10
1159,0.924,100000,9.24E-06,9.14E-06,0,0.03,1,0,inf,0.1,6,I10
1160,0.93,100000,9.30E-06,9.20E-06,0,0.03,1,0,inf,0.1,6,I10
1161,0.936,100000,9.36E-06,9.26E-06,0,0.03,1,0,inf,0.1,6,I10
1162,0.942,100000,9.42E-06,9.32E-06,0,0.03,1,0,inf,0.1,6,I10
1163,0.948,100000,9.48E-06,9.38E-06,0,0.03,1,0,inf,0.1,6,I10
1164,0.954,100000,9.54E-06,9.44E-06,0,0.03,1,0,inf,0.1,6,I10
1165,0.96,100000,9.60E-06,9.50E-06,0,0.03,1,0,inf,0.1,6,I10
1166,0.966,100000,9.66E-06,9.56E-06,0,0.03,1,0,inf,0.1,6,I10
1167,0.972,100000,9.72E-06,9.62E-06,0,0.03,1,0,inf,0.1,6,I10
1168,0.978,100000,9.78E-06,9.68E-06,1,0.03,1,1,inf,0.1,6,I10
1169,0.984,100000,9.84E-06,1.97E-06,0,0.03,1,0,inf,0.1,6,I10
1170,0.99,100000,9.90E-06,1.98E-06,0,0.03,1,0,inf,0.1,6,I10
1171,0.996,100000,9.96E-06,1.99E-06,0,0.03,1,0,inf,0.1,6,I10
1172,1.002,100000,1.00E-05,2.01E-06,0,0.03,1,0,inf,0.1,6,I10
1173,1.008,100000,1.01E-05,2.02E-06,0,0.03,1,0,inf,0.1,6,I10
1174,1.014,100000,1.01E-05,2.03E-06,0,0.03,1,0,inf,0.1,6,I10
1175,1.02,100000,1.02E-05,2.04E-06,0,0.03,1,0,inf,0.1,6,I10
1176,1.026,100000,1.03E-05,2.06E-06,0,0.03,1,0,inf,0.1,6,I10
1177,1.032,100000,1.03E-05,2.07E-06,0,0.03,1,0,inf,0.1,6,I10
1178,1.038,100000,1.04E-05,2.08E-06,0,0.03,1,0,inf,0.1,6,I10
1179,1.044,100000,1.04E-05,2.09E-06,0,0.03,1,0,inf,0.1,6,I10
1180,1.05,100000,1.05E-05,2.10E-06,0,0.03,1,0,inf,0.1,6,I10
1181,1.056,100000,1.06E-05,2.12E-06,0,0.03,1,0,inf,0.1,6,I10
1182,1.062,100000,1.06E-05,2.13E-06,0,0.03,1,0,inf,0.1,6,I10
1183,1.068,100000,1.07E-05,2.14E-06,0,0.03,1,0,inf,0.1,6,I10
1184,1.074,100000,1.07E-05,2.15E-06,0,0.03,1,0,inf,0.1,6,I10
1185,1.08,100000,1.08E-05,2.16E-06,0,0.03,1,0,inf,0.1,6,I10
1186,1.086,100000,1.09E-05,2.18E-06,0,0.03,1,0,inf,0.1,6,I10
1187,1.092,100000,1.09E-05,2.19E-06,0,0.03,1,0,inf,0.1,6,I10
1188,1.098,100000,1.10E-05,2.20E-06,0,0.03,1,0,inf,0.1,6,I10
1189,1.104,100000,1.10E-05,2.21E-06,0,0.03,1,0,inf,0.1,6,I10
1190,1.11,100000,1.11E-05,2.22E-06,0,0.03,1,0,inf,0.1,6,I10
1191,1.116,100000,1.12E-05,2.24E-06,0,0.03,1,0,inf,0.1,6,I10
1192,1.122,100000,1.12E-05,2.25E-06,0,0.03,1,0,inf,0.1,6,I10
1193,1.128,100000,1.13E-05,2.26E-06,0,0.03,1,0,inf,0.1,6,I10
1194,1.134,100000,1.13E-05,2.27E-06,0,0.03,1,0,inf,0.1,6,I10
1195,1.14,100000,1.14E-05,2.28E-06,0,0.03,1,0,inf,0.1,6,I10
1196,1.146,100000,1.15E-05,2.30E-06,0,0.03,1,0,inf,0.1,6,I10
1197,1.152,100000,1.15E-05,2.31E-06,0,0.03,1,0,inf,0.1,6,I10
1198,1.158,100000,1.16E-05,2.32E-06,0,0.03,1,0,inf,0.1,6,I10
1199,1.164,100000,1.16E-05,2.33E-06,0,0.03,1,0,inf,0.1,6,I10
1200,1.17,100000,1.17E-05,2.34E-06,0,0.03,1,0,inf,0.1,6,I10
1201,1.176,100000,1.18E-05,2.36E-06,0,0.03,1,0,inf,0.1,6,I10
1202,1.182,100000,1.18E-05,2.37E-06,0,0.03,1,0,inf,0.1,6,I10
1203,1.188,100000,1.19E-05,2.38E-06,0,0.03,1,0,inf,0.1,6,I10
1204,1.194,100000,1.19E-05,2.39E-06,0,0.03,1,0,inf,0.1,6,I10
1205,1.2,100000,1.20E-05,2.40E-06,0,0.03,1,0,inf,0.1,6,I10
1206,0,100000,0,-1.09E-08,0,0.03,1,0,inf,0.1,7,I15
1207,0.006,100000,6.00E-08,-1.17E-08,0,0.03,1,0,inf,0.1,7,I15
1208,0.012,100000,1.20E-07,4.81E-08,0,0.03,1,0,inf,0.1,7,I15
1209,0.018,100000,1.80E-07,1.08E-07,0,0.03,1,0,inf,0.1,7,I15
1210,0.024,100000,2.40E-07,1.67E-07,0,0.03,1,0,inf,0.1,7,I15
1211,0.03,100000,3.00E-07,2.28E-07,0,0.03,1,0,inf,0.1,7,I15
1212,0.036,100000,3.60E-07,2.88E-07,0,0.03,1,0,inf,0.1,7,I15
1213,0.042,100000,4.20E-07,3.47E-07,0,0.03,1,0,inf,0.1,7,I15
1214,0.048,100000,4.80E-07,4.08E-07,0,0.03,1,0,inf,0.1,7,I15
1215,0.054,100000,5.40E-07,4.68E-07,0,0.03,1,0,inf,0.1,7,I15
1216,0.06,100000,6.00E-07,5.28E-07,0,0.03,1,0,inf,0.1,7,I15
1217,0.066,100000,6.60E-07,5.87E-07,0,0.03,1,0,inf,0.1,7,I15
1218,0.072,100000,7.20E-07,6.48E-07,0,0.03,1,0,inf,0.1,7,I15
1219,0.078,100000,7.80E-07,7.07E-07,0,0.03,1,0,inf,0.1,7,I15
1220,0.084,100000,8.40E-07,7.68E-07,0,0.03,1,0,inf,0.1,7,I15
1221,0.09,100000,9.00E-07,8.28E-07,0,0.03,1,0,inf,0.1,7,I15
1222,0.096,100000,9.60E-07,8.88E-07,0,0.03,1,0,inf,0.1,7,I15
1223,0.102,100000,1.02E-06,9.48E-07,0,0.03,1,0,inf,0.1,7,I15
1224,0.108,100000,1.08E-06,1.01E-06,0,0.03,1,0,inf,0.1,7,I15
1225,0.114,100000,1.14E-06,1.07E-06,0,0.03,1,0,inf,0.1,7,I15
1226,0.12,100000,1.20E-06,1.13E-06,0,0.03,1,0,inf,0.1,7,I15
1227,0.126,100000,1.26E-06,1.19E-06,0,0.03,1,0,inf,0.1,7,I15
1228,0.132,100000,1.32E-06,1.25E-06,0,0.03,1,0,inf,0.1,7,I15
1229,0.138,100000,1.38E-06,1.31E-06,0,0.03,1,0,inf,0.1,7,I15
1230,0.144,100000,1.44E-06,1.37E-06,0,0.03,1,0,inf,0.1,7,I15
1231,0.15,100000,1.50E-06,1.43E-06,0,0.03,1,0,inf,0.1,7,I15
1232,0.156,100000,1.56E-06,1.49E-06,0,0.03,1,0,inf,0.1,7,I15
1233,0.162,100000,1.62E-06,1.55E-06,0,0.03,1,0,inf,0.1,7,I15
1234,0.168,100000,1.68E-06,1.61E-06,0,0.03,1,0,inf,0.1,7,I15
1235,0.174,100000,1.74E-06,1.67E-06,0,0.03,1,0,inf,0.1,7,I15
1236,0.18,100000,1.80E-06,1.73E-06,0,0.03,1,0,inf,0.1,7,I15
1237,0.186,100000,1.86E-06,1.79E-06,0,0.03,1,0,inf,0.1,7,I15
1238,0.192,100000,1.92E-06,1.85E-06,0,0.03,1,0,inf,0.1,7,I15
1239,0.198,100000,1.98E-06,1.91E-06,0,0.03,1,0,inf,0.1,7,I15
1240,0.204,100000,2.04E-06,1.97E-06,0,0.03,1,0,inf,0.1,7,I15
1241,0.21,100000,2.10E-06,2.03E-06,0,0.03,1,0,inf,0.1,7,I15
1242,0.216,100000,2.16E-06,2.09E-06,0,0.03,1,0,inf,0.1,7,I15
1243,0.222,100000,2.22E-06,2.15E-06,0,0.03,1,0,inf,0.1,7,I15
1244,0.228,100000,2.28E-06,2.21E-06,0,0.03,1,0,inf,0.1,7,I15
1245,0.234,100000,2.34E-06,2.27E-06,0,0.03,1,0,inf,0.1,7,I15
1246,0.24,100000,2.40E-06,2.33E-06,0,0.03,1,0,inf,0.1,7,I15
1247,0.246,100000,2.46E-06,2.39E-06,0,0.03,1,0,inf,0.1,7,I15
1248,0.252,100000,2.52E-06,2.45E-06,0,0.03,1,0,inf,0.1,7,I15
1249,0.258,100000,2.58E-06,2.51E-06,0,0.03,1,0,inf,0.1,7,I15
1250,0.264,100000,2.64E-06,2.57E-06,0,0.03,1,0,inf,0.1,7,I15
1251,0.27,100000,2.70E-06,2.63E-06,0,0.03,1,0,inf,0.1,7,I15
1252,0.276,100000,2.76E-06,2.69E-06,0,0.03,1,0,inf,0.1,7,I15
1253,0.282,100000,2.82E-06,2.75E-06,0,0.03,1,0,inf,0.1,7,I15
1254,0.288,100000,2.88E-06,2.81E-06,0,0.03,1,0,inf,0.1,7,I15
1255,0.294,100000,2.94E-06,2.87E-06,0,0.03,1,0,inf,0.1,7,I15
1256,0.3,100000,3.00E-06,2.93E-06,0,0.03,1,0,inf,0.1,7,I15
1257,0.306,100000,3.06E-06,2.99E-06,0,0.03,1,0,inf,0.1,7,I15
1258,0.312,100000,3.12E-06,3.05E-06,0,0.03,1,0,inf,0.1,7,I15
1259,0.318,100000,3.18E-06,3.11E-06,0,0.03,1,0,inf,0.1,7,I15
1260,0.324,100000,3.24E-06,3.17E-06,0,0.03,1,0,inf,0.1,7,I15
1261,0.33,100000,3.30E-06,3.23E-06,0,0.03,1,0,inf,0.1,7,I15
1262,0.336,100000,3.36E-06,3.29E-06,0,0.03,1,0,inf,0.1,7,I15
1263,0.342,100000,3.42E-06,3.35E-06,0,0.03,1,0,inf,0.1,7,I15
1264,0.348,100000,3.48E-06,3.41E-06,1,0.03,1,1,inf,0.1,7,I15
1265,0.354,100000,3.54E-06,3.47E-06,0,0.03,1,0,inf,0.1,7,I15
1266,0.36,100000,3.60E-06,3.53E-06,0,0.03,1,0,inf,0.1,7,I15
1267,0.366,100000,3.66E-06,3.59E-06,0,0.03,1,0,inf,0.1,7,I15
1268,0.372,100000,3.72E-06,3.65E-06,1,0.03,1,1,inf,0.1,7,I15
1269,0.378,100000,3.78E-06,3.71E-06,0,0.03,1,0,inf,0.1,7,I15
1270,0.384,100000,3.84E-06,3.77E-06,0,0.03,1,0,inf,0.1,7,I15
1271,0.39,100000,3.90E-06,3.83E-06,0,0.03,1,0,inf,0.1,7,I15
1272,0.396,100000,3.96E-06,3.89E-06,2,0.03,1,2,inf,0.1,7,I15
1273,0.402,100000,4.02E-06,3.95E-06,1,0.03,1,1,inf,0.1,7,I15
1274,0.408,100000,4.08E-06,4.01E-06,2,0.03,1,2,inf,0.1,7,I15
1275,0.414,100000,4.14E-06,4.07E-06,0,0.03,1,0,inf,0.1,7,I15
1276,0.42,100000,4.20E-06,4.13E-06,3,0.03,1,3,inf,0.1,7,I15
1277,0.426,100000,4.26E-06,4.19E-06,3,0.03,1,3,inf,0.1,7,I15
1278,0.432,100000,4.32E-06,4.25E-06,3,0.03,1,3,inf,0.1,7,I15
1279,0.438,100000,4.38E-06,4.31E-06,2,0.03,1,2,inf,0.1,7,I15
1280,0.444,100000,4.44E-06,4.37E-06,2,0.03,1,2,inf,0.1,7,I15
1281,0.45,100000,4.50E-06,4.43E-06,1,0.03,1,1,inf,0.1,7,I15
1282,0.456,100000,4.56E-06,4.49E-06,2,0.03,1,2,inf,0.1,7,I15
1283,0.462,100000,4.62E-06,4.55E-06,6,0.03,1,6,inf,0.1,7,I15
1284,0.468,100000,4.68E-06,4.61E-06,2,0.03,1,2,inf,0.1,7,I15
1285,0.474,100000,4.74E-06,4.67E-06,10,0.03,1,10,inf,0.1,7,I15
1286,0.48,100000,4.80E-06,4.73E-06,10,0.03,1,10,inf,0.1,7,I15
1287,0.486,100000,4.86E-06,4.79E-06,4,0.03,1,4,inf,0.1,7,I15
1288,0.492,100000,4.92E-06,4.85E-06,7,0.03,1,7,inf,0.1,7,I15
1289,0.498,100000,4.98E-06,4.91E-06,5,0.03,1,5,inf,0.1,7,I15
1290,0.504,100000,5.04E-06,4.97E-06,12,0.03,1,12,inf,0.1,7,I15
1291,0.51,100000,5.10E-06,5.03E-06,15,0.03,1,15,inf,0.1,7,I15
1292,0.516,100000,5.16E-06,5.09E-06,6,0.03,1,6,inf,0.1,7,I15
1293,0.522,100000,5.22E-06,5.15E-06,9,0.03,1,9,inf,0.1,7,I15
1294,0.528,100000,5.28E-06,5.21E-06,18,0.03,1,18,inf,0.1,7,I15
1295,0.534,100000,5.34E-06,5.27E-06,15,0.03,1,15,inf,0.1,7,I15
1296,0.54,100000,5.40E-06,5.33E-06,13,0.03,1,13,inf,0.1,7,I15
1297,0.546,100000,5.46E-06,5.39E-06,21,0.03,1,21,inf,0.1,7,I15
1298,0.552,100000,5.52E-06,5.45E-06,11,0.03,1,11,inf,0.1,7,I15
1299,0.558,100000,5.58E-06,5.51E-06,21,0.03,1,21,inf,0.1,7,I15
1300,0.564,100000,5.64E-06,5.57E-06,15,0.03,1,15,inf,0.1,7,I15
1301,0.57,100000,5.70E-06,5.63E-06,12,0.03,1,12,inf,0.1,7,I15
1302,0.576,100000,5.76E-06,5.69E-06,21,0.03,1,21,inf,0.1,7,I15
1303,0.582,100000,5.82E-06,5.75E-06,15,0.03,1,15,inf,0.1,7,I15
1304,0.588,100000,5.88E-06,5.81E-06,18,0.03,1,18,inf,0.1,7,I15
1305,0.594,100000,5.94E-06,5.87E-06,29,0.03,1,29,inf,0.1,7,I15
1306,0.6,100000,6.00E-06,5.93E-06,19,0.03,1,19,inf,0.1,7,I15
1307,0.606,100000,6.06E-06,5.99E-06,22,0.03,1,22,inf,0.1,7,I15
1308,0.612,100000,6.12E-06,6.05E-06,17,0.03,1,17,inf,0.1,7,I15
1309,0.618,100000,6.18E-06,6.11E-06,22,0.03,1,22,inf,0.1,7,I15
1310,0.624,100000,6.24E-06,6.17E-06,22,0.03,1,22,inf,0.1,7,I15
1311,0.63,100000,6.30E-06,6.23E-06,28,0.03,1,28,inf,0.1,7,I15
1312,0.636,100000,6.36E-06,6.29E-06,22,0.03,1,22,inf,0.1,7,I15
1313,0.642,100000,6.42E-06,6.35E-06,15,0.03,1,15,inf,0.1,7,I15
1314,0.648,100000,6.48E-06,6.41E-06,29,0.03,1,29,inf,0.1,7,I15
1315,0.654,100000,6.54E-06,6.47E-06,24,0.03,1,24,inf,0.1,7,I15
1316,0.66,100000,6.60E-06,6.53E-06,17,0.03,1,17,inf,0.1,7,I15
1317,0.666,100000,6.66E-06,6.59E-06,15,0.03,1,15,inf,0.1,7,I15
1318,0.672,100000,6.72E-06,6.65E-06,31,0.03,1,31,inf,0.1,7,I15
1319,0.678,100000,6.78E-06,6.71E-06,19,0.03,1,19,inf,0.1,7,I15
1320,0.684,100000,6.84E-06,6.77E-06,19,0.03,1,19,inf,0.1,7,I15
1321,0.69,100000,6.90E-06,6.83E-06,20,0.03,1,20,inf,0.1,7,I15
1322,0.696,100000,6.96E-06,6.89E-06,26,0.03,1,26,inf,0.1,7,I15
1323,0.702,100000,7.02E-06,6.95E-06,21,0.03,1,21,inf,0.1,7,I15
1324,0.708,100000,7.08E-06,7.01E-06,20,0.03,1,20,inf,0.1,7,I15
1325,0.714,100000,7.14E-06,7.07E-06,18,0.03,1,18,inf,0.1,7,I15
1326,0.72,100000,7.20E-06,7.13E-06,20,0.03,1,20,inf,0.1,7,I15
1327,0.726,100000,7.26E-06,7.19E-06,31,0.03,1,31,inf,0.1,7,I15
1328,0.732,100000,7.32E-06,7.25E-06,20,0.03,1,20,inf,0.1,7,I15
1329,0.738,100000,7.38E-06,7.31E-06,26,0.03,1,26,inf,0.1,7,I15
1330,0.744,100000,7.44E-06,7.37E-06,20,0.03,1,20,inf,0.1,7,I15
1331,0.75,100000,7.50E-06,7.43E-06,18,0.03,1,18,inf,0.1,7,I15
1332,0.756,100000,7.56E-06,7.49E-06,24,0.03,1,24,inf,0.1,7,I15
1333,0.762,100000,7.62E-06,7.55E-06,28,0.03,1,28,inf,0.1,7,I15
1334,0.768,100000,7.68E-06,7.61E-06,25,0.03,1,25,inf,0.1,7,I15
1335,0.774,100000,7.74E-06,7.67E-06,22,0.03,1,22,inf,0.1,7,I15
1336,0.78,100000,7.80E-06,7.73E-06,27,0.03,1,27,inf,0.1,7,I15
1337,0.786,100000,7.86E-06,7.79E-06,25,0.03,1,25,inf,0.1,7,I15
1338,0.792,100000,7.92E-06,7.85E-06,25,0.03,1,25,inf,0.1,7,I15
1339,0.798,100000,7.98E-06,7.91E-06,29,0.03,1,29,inf,0.1,7,I15
1340,0.804,100000,8.04E-06,7.97E-06,19,0.03,1,19,inf,0.1,7,I15
1341,0.81,100000,8.10E-06,8.03E-06,35,0.03,1,35,inf,0.1,7,I15
1342,0.816,100000,8.16E-06,8.09E-06,19,0.03,1,19,inf,0.1,7,I15
1343,0.822,100000,8.22E-06,8.15E-06,27,0.03,1,27,inf,0.1,7,I15
1344,0.828,100000,8.28E-06,8.21E-06,21,0.03,1,21,inf,0.1,7,I15
1345,0.834,100000,8.34E-06,8.27E-06,26,0.03,1,26,inf,0.1,7,I15
1346,0.84,100000,8.40E-06,8.33E-06,25,0.03,1,25,inf,0.1,7,I15
1347,0.846,100000,8.46E-06,8.39E-06,26,0.03,1,26,inf,0.1,7,I15
1348,0.852,100000,8.52E-06,8.45E-06,28,0.03,1,28,inf,0.1,7,I15
1349,0.858,100000,8.58E-06,8.51E-06,19,0.03,1,19,inf,0.1,7,I15
1350,0.864,100000,8.64E-06,8.57E-06,35,0.03,1,35,inf,0.1,7,I15
1351,0.87,100000,8.70E-06,8.63E-06,28,0.03,1,28,inf,0.1,7,I15
1352,0.876,100000,8.76E-06,8.69E-06,26,0.03,1,26,inf,0.1,7,I15
1353,0.882,100000,8.82E-06,8.75E-06,29,0.03,1,29,inf,0.1,7,I15
1354,0.888,100000,8.88E-06,8.81E-06,21,0.03,1,21,inf,0.1,7,I15
1355,0.894,100000,8.94E-06,8.87E-06,22,0.03,1,22,inf,0.1,7,I15
1356,0.9,100000,9.00E-06,8.93E-06,28,0.03,1,28,inf,0.1,7,I15
1357,0.906,100000,9.06E-06,8.99E-06,22,0.03,1,22,inf,0.1,7,I15
1358,0.912,100000,9.12E-06,9.05E-06,28,0.03,1,28,inf,0.1,7,I15
1359,0.918,100000,9.18E-06,9.11E-06,16,0.03,1,16,inf,0.1,7,I15
1360,0.924,100000,9.24E-06,9.17E-06,17,0.03,1,17,inf,0.1,7,I15
1361,0.93,100000,9.30E-06,9.23E-06,18,0.03,1,18,inf,0.1,7,I15
1362,0.936,100000,9.36E-06,9.29E-06,27,0.03,1,27,inf,0.1,7,I15
1363,0.942,100000,9.42E-06,9.35E-06,14,0.03,1,14,inf,0.1,7,I15
1364,0.948,100000,9.48E-06,9.41E-06,20,0.03,1,20,inf,0.1,7,I15
1365,0.954,100000,9.54E-06,9.47E-06,21,0.03,1,21,inf,0.1,7,I15
1366,0.96,100000,9.60E-06,9.53E-06,26,0.03,1,26,inf,0.1,7,I15
1367,0.966,100000,9.66E-06,9.59E-06,22,0.03,1,22,inf,0.1,7,I15
1368,0.972,100000,9.72E-06,9.65E-06,27,0.03,1,27,inf,0.1,7,I15
1369,0.978,100000,9.78E-06,9.71E-06,24,0.03,1,24,inf,0.1,7,I15
1370,0.984,100000,9.84E-06,9.77E-06,27,0.03,1,27,inf,0.1,7,I15
1371,0.99,100000,9.90E-06,9.83E-06,16,0.03,1,16,inf,0.1,7,I15
1372,0.996,100000,9.96E-06,9.89E-06,23,0.03,1,23,inf,0.1,7,I15
1373,1.002,100000,1.00E-05,9.95E-06,18,0.03,1,18,inf,0.1,7,I15
1374,1.008,100000,1.01E-05,1.00E-05,28,0.03,1,28,inf,0.1,7,I15
1375,1.014,100000,1.01E-05,1.01E-05,19,0.03,1,19,inf,0.1,7,I15
1376,1.02,100000,1.02E-05,1.01E-05,24,0.03,1,24,inf,0.1,7,I15
1377,1.026,100000,1.03E-05,1.02E-05,27,0.03,1,27,inf,0.1,7,I15
1378,1.032,100000,1.03E-05,1.02E-05,25,0.03,1,25,inf,0.1,7,I15
1379,1.038,100000,1.04E-05,1.03E-05,26,0.03,1,26,inf,0.1,7,I15
1380,1.044,100000,1.04E-05,1.04E-05,21,0.03,1,21,inf,0.1,7,I15
1381,1.05,100000,1.05E-05,1.04E-05,21,0.03,1,21,inf,0.1,7,I15
1382,1.056,100000,1.06E-05,1.05E-05,23,0.03,1,23,inf,0.1,7,I15
1383,1.062,100000,1.06E-05,1.05E-05,23,0.03,1,23,inf,0.1,7,I15
1384,1.068,100000,1.07E-05,1.06E-05,20,0.03,1,20,inf,0.1,7,I15
1385,1.074,100000,1.07E-05,1.07E-05,22,0.03,1,22,inf,0.1,7,I15
1386,1.08,100000,1.08E-05,1.07E-05,33,0.03,1,33,inf,0.1,7,I15
1387,1.086,100000,1.09E-05,1.08E-05,25,0.03,1,25,inf,0.1,7,I15
1388,1.092,100000,1.09E-05,1.08E-05,25,0.03,1,25,inf,0.1,7,I15
1389,1.098,100000,1.10E-05,1.09E-05,30,0.03,1,30,inf,0.1,7,I15
1390,1.104,100000,1.10E-05,1.10E-05,31,0.03,1,31,inf,0.1,7,I15
1391,1.11,100000,1.11E-05,1.10E-05,42,0.03,1,42,inf,0.1,7,I15
1392,1.116,100000,1.12E-05,1.11E-05,136,0.03,1,136,inf,0.1,7,I15
1393,1.122,100000,1.12E-05,2.97E-06,0,0.03,1,0,inf,0.1,7,I15
1394,1.128,100000,1.13E-05,2.99E-06,0,0.03,1,0,inf,0.1,7,I15
1395,1.134,100000,1.13E-05,3.00E-06,0,0.03,1,0,inf,0.1,7,I15
1396,1.14,100000,1.14E-05,3.02E-06,0,0.03,1,0,inf,0.1,7,I15
1397,1.146,100000,1.15E-05,3.04E-06,0,0.03,1,0,inf,0.1,7,I15
1398,1.152,100000,1.15E-05,3.05E-06,0,0.03,1,0,inf,0.1,7,I15
1399,1.158,100000,1.16E-05,3.01E-06,0,0.03,1,0,inf,0.1,7,I15
1400,1.164,100000,1.16E-05,3.03E-06,0,0.03,1,0,inf,0.1,7,I15
1401,1.17,100000,1.17E-05,3.04E-06,0,0.03,1,0,inf,0.1,7,I15
1402,1.176,100000,1.18E-05,3.06E-06,0,0.03,1,0,inf,0.1,7,I15
1403,1.182,100000,1.18E-05,3.08E-06,0,0.03,1,0,inf,0.1,7,I15
1404,1.188,100000,1.19E-05,3.09E-06,0,0.03,1,0,inf,0.1,7,I15
1405,1.194,100000,1.19E-05,3.11E-06,0,0.03,1,0,inf,0.1,7,I15
1406,1.2,100000,1.20E-05,3.12E-06,0,0.03,1,0,inf,0.1,7,I15
1407,0,100000,0,-3.44E-08,0,0.03,1,0,inf,0.1,8,I20
1408,0.006,100000,6.00E-08,-3.51E-08,0,0.03,1,0,inf,0.1,8,I20
1409,0.012,100000,1.20E-07,2.47E-08,0,0.03,1,0,inf,0.1,8,I20
1410,0.018,100000,1.80E-07,8.46E-08,0,0.03,1,0,inf,0.1,8,I20
1411,0.024,100000,2.40E-07,1.44E-07,0,0.03,1,0,inf,0.1,8,I20
1412,0.03,100000,3.00E-07,2.04E-07,0,0.03,1,0,inf,0.1,8,I20
1413,0.036,100000,3.60E-07,2.65E-07,0,0.03,1,0,inf,0.1,8,I20
1414,0.042,100000,4.20E-07,3.24E-07,0,0.03,1,0,inf,0.1,8,I20
1415,0.048,100000,4.80E-07,3.84E-07,0,0.03,1,0,inf,0.1,8,I20
1416,0.054,100000,5.40E-07,4.44E-07,0,0.03,1,0,inf,0.1,8,I20
1417,0.06,100000,6.00E-07,5.05E-07,0,0.03,1,0,inf,0.1,8,I20
1418,0.066,100000,6.60E-07,5.64E-07,0,0.03,1,0,inf,0.1,8,I20
1419,0.072,100000,7.20E-07,6.24E-07,0,0.03,1,0,inf,0.1,8,I20
1420,0.078,100000,7.80E-07,6.84E-07,0,0.03,1,0,inf,0.1,8,I20
1421,0.084,100000,8.40E-07,7.44E-07,0,0.03,1,0,inf,0.1,8,I20
1422,0.09,100000,9.00E-07,8.04E-07,0,0.03,1,0,inf,0.1,8,I20
